VP: Region;VP: Market;VP: Country/Territory;VP: City;VP: Plant State/Province;VP: Production Plant;VP: Source Plant;VP: Source Plant Country/Territory;VP: Source Plant Region;VP: Sales Group;VP: Sales Parent;VP: Strategic Group;VP: Manufacturer;VP: Manufacturer Group;VP: Design Parent;VP: Platform;VP: Platform Group;VP: Program;VP: Production Nameplate;VP: Vehicle;VP: Production Brand;VP: Engineering Group;VP: Global Nameplate;VP: Actual Date;VP: SOP (Start of Production);VP: EOP (End of Production);VP: Assembly Type;VP: Primary Design Center;VP: Primary Design Country/Territory;VP: Primary Design Region;VP: Secondary Design Center;VP: Secondary Design Country/Territory;VP: Secondary Design Region;VP: Mnemonic Vehicle;VP: Mnemonic Vehicle/Plant;VP: Mnemonic Platform;VP: Mnemonic Plant;VP: Architecture;VP: Platform Design Owner;VP: Vehicle Life Cycle in Month;VP: Mnemonic Core Nameplate Region;VP: Mnemonic Core Nameplate Plant;VP: Car/Truck;VP: Production Type;VP: GVW Rating;VP: GVW Class;VP: Global Production Segment;VP: Global Production Price Class;VP: Global Sales Segment;VP: Global Sales Sub-Segment;VP: Global Sales Price Class;VP: Regional Sales Segment;VP: Regional Sales Price Class;VP: Short-Term Risk Rating;VP: Long-Term Risk Rating;VP: Propulsion Type;CY 2019;CY 2020;CY 2021;CY 2022;CY 2023;CY 2024;CY 2025;CY 2026;CY 2027;CY 2028;CY 2029;CY 2030;CY 2031;CY 2032;CY 2033;Q1 2019;Q2 2019;Q3 2019;Q4 2019;Q1 2020;Q2 2020;Q3 2020;Q4 2020;Q1 2021;Q2 2021;Q3 2021;Q4 2021;Q1 2022;Q2 2022;Q3 2022;Q4 2022;Q1 2023;Q2 2023;Q3 2023;Q4 2023;Q1 2024;Q2 2024;Q3 2024;Q4 2024;Q1 2025;Q2 2025;Q3 2025;Q4 2025;Q1 2026;Q2 2026;Q3 2026;Q4 2026;Q1 2027;Q2 2027;Q3 2027;Q4 2027;Q1 2028;Q2 2028;Q3 2028;Q4 2028;Q1 2029;Q2 2029;Q3 2029;Q4 2029;Q1 2030;Q2 2030;Q3 2030;Q4 2030;Q1 2031;Q2 2031;Q3 2031;Q4 2031;Q1 2032;Q2 2032;Q3 2032;Q4 2032;Q1 2033;Q2 2033;Q3 2033;Q4 2033
Japan/Korea;Japan;Japan;Kawasaki;Kanagawa Prefecture;Kawasaki;Kawasaki;Japan;Japan/Korea;Archion;Archion;Daimler Truck;Archion;Archion;Archion;CANTER;Canter;Canter(2);Canter;Archion:Mitsubishi Fuso:Canter:Canter(2) [3.5-6 LCV];Mitsubishi Fuso;Archion;Canter;2026-08;2028-01;2040-12;CBU;Mitsubishi-Kanagawa;Japan;Japan/Korea;Mitsubishi-Kanagawa;Japan;Japan/Korea;311404;31140384;13012604;120384;Full-Frame;Archion;156;1007697;100009858;LTR;LCV;3.5-6;3.5-6 LCV;Full-Size Full-Frame;Entry;HVAN;Van;1;LCV;Mid;2;2;HEV;0;0;0;0;0;0;0;0;0;2207;2236;2113;2091;1884;2308;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;561;544;534;568;596;541;551;548;562;506;519;526;556;508;516;511;519;465;448;452;612;560;565;571
Japan/Korea;Japan;Japan;Kawasaki;Kanagawa Prefecture;Kawasaki;Kawasaki;Japan;Japan/Korea;Archion;Archion;Daimler Truck;Archion;Archion;Archion;CANTER;Canter;Canter(2);Canter;Archion:Mitsubishi Fuso:Canter:Canter(2) [3.5-6 LCV];Mitsubishi Fuso;Archion;Canter;2026-08;2028-01;2040-12;CBU;Mitsubishi-Kanagawa;Japan;Japan/Korea;Mitsubishi-Kanagawa;Japan;Japan/Korea;311404;31140384;13012604;120384;Full-Frame;Archion;156;1007697;100009858;LTR;LCV;3.5-6;3.5-6 LCV;Full-Size Full-Frame;Entry;HVAN;Van;1;LCV;Mid;2;2;ICE;0;0;0;0;0;0;0;0;0;29775;30358;28705;28466;26420;25762;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7557;7332;7219;7667;8042;7308;7520;7488;7616;6861;7070;7158;7518;6878;7064;7006;7064;6327;6489;6540;6711;6147;6416;6488
Japan/Korea;Japan;Japan;Kawasaki;Kanagawa Prefecture;Kawasaki;Kawasaki;Japan;Japan/Korea;Archion;Archion;Daimler Truck;Archion;Archion;Archion;CANTER;Canter;Canter(2);Canter;Archion:Mitsubishi Fuso:Canter:Canter(2) [3.5-6 LCV];Mitsubishi Fuso;Archion;Canter;2026-08;2028-01;2040-12;CBU;Mitsubishi-Kanagawa;Japan;Japan/Korea;Mitsubishi-Kanagawa;Japan;Japan/Korea;311404;31140384;13012604;120384;Full-Frame;Archion;156;1007697;100009858;LTR;LCV;3.5-6;3.5-6 LCV;Full-Size Full-Frame;Entry;HVAN;Van;1;LCV;Mid;2;2;REX;0;0;0;0;0;0;0;0;0;613;643;628;644;672;774;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;155;150;149;159;167;152;162;162;165;149;156;158;167;152;163;162;164;147;180;181;191;175;203;205
Japan/Korea;Japan;Japan;Kosai;Shizuoka Prefecture;Kosai;Kosai;Japan;Japan/Korea;Mazda;Mazda;Mazda;Suzuki;Suzuki;Suzuki;PK5;PK5;Y2R;Flair Crossover;Suzuki:Mazda:Flair Crossover:Y2R [0-3.5 PC];Mazda;Suzuki;Flair Crossover;2026-06;2020-01;2029-03;CBU;Suzuki-Hamamatsu;Japan;Japan/Korea;Suzuki-Hamamatsu;Japan;Japan/Korea;1101704;110170394;13102204;120394;Unibody;Suzuki;111;1010132;100007322;LTR;PC;0-3.5;0-3.5 PC;A-Segment;Entry;A;SUV;1;Kei-Car;Entry;2;0;MHEV;0;5594;5358;4986;5627;6514;5367;5483;4793;4659;1400;0;0;0;0;0;0;0;0;937;1422;1505;1730;1699;1243;1246;1170;1135;1254;1296;1301;1049;1091;1679;1808;1358;1490;1680;1986;1319;1288;1383;1377;1388;1302;1400;1393;1181;1192;1198;1222;1186;1142;1128;1203;1400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Japan/Korea;Japan;Japan;Kosai;Shizuoka Prefecture;Kosai;Kosai;Japan;Japan/Korea;Mazda;Mazda;Mazda;Suzuki;Suzuki;Suzuki;PK5;PK5;Y3J;Carol;Suzuki:Mazda:Carol:Y3J [0-3.5 PC];Mazda;Suzuki;Carol;2026-08;2015-01;2021-11;CBU;Suzuki-Hamamatsu;Japan;Japan/Korea;Suzuki-Hamamatsu;Japan;Japan/Korea;1034704;103470394;13102204;120394;Unibody;Suzuki;83;1001539;100008711;Car;PC;0-3.5;0-3.5 PC;A-Segment;Entry;A;Car;1;Kei-Car;Entry;2;0;ICE;5452;4461;3232;0;0;0;0;0;0;0;0;0;0;0;0;1377;1437;1672;966;1148;852;1491;970;991;978;768;495;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Japan/Korea;Japan;Japan;Kosai;Shizuoka Prefecture;Kosai;Kosai;Japan;Japan/Korea;Mazda;Mazda;Mazda;Suzuki;Suzuki;Suzuki;PK5;PK5;Y6L;Carol;Suzuki:Mazda:Carol:Y6L [0-3.5 PC];Mazda;Suzuki;Carol;2026-06;2021-12;2031-03;CBU;Suzuki-Hamamatsu;Japan;Japan/Korea;Suzuki-Hamamatsu;Japan;Japan/Korea;1035104;103510394;13102204;120394;Unibody;Suzuki;112;1006349;100000918;Car;PC;0-3.5;0-3.5 PC;A-Segment;Entry;A;Car;1;Kei-Car;Entry;2;2;ICE;0;0;31;458;1402;2062;2033;366;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;181;88;93;96;394;341;330;337;414;523;548;577;428;510;549;546;93;88;91;94;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Japan/Korea;Japan;Japan;Kosai;Shizuoka Prefecture;Kosai;Kosai;Japan;Japan/Korea;Mazda;Mazda;Mazda;Suzuki;Suzuki;Suzuki;PK5;PK5;Y6L;Carol;Suzuki:Mazda:Carol:Y6L [0-3.5 PC];Mazda;Suzuki;Carol;2026-06;2021-12;2031-03;CBU;Suzuki-Hamamatsu;Japan;Japan/Korea;Suzuki-Hamamatsu;Japan;Japan/Korea;1035104;103510394;13102204;120394;Unibody;Suzuki;112;1006349;100000918;Car;PC;0-3.5;0-3.5 PC;A-Segment;Entry;A;Car;1;Kei-Car;Entry;2;2;MHEV;0;0;221;3567;2321;1427;1556;3180;3370;3355;3359;3065;516;0;0;0;0;0;0;0;0;0;0;0;0;0;221;1291;630;814;832;653;564;547;557;286;362;379;400;242;418;449;447;807;762;788;823;830;838;843;859;854;822;813;866;886;806;829;838;878;782;746;659;516;0;0;0;0;0;0;0;0;0;0;0
Japan/Korea;Japan;Japan;Kosai;Shizuoka Prefecture;Kosai;Kosai;Japan;Japan/Korea;Mazda;Mazda;Mazda;Suzuki;Suzuki;Suzuki;PK5;PK5;YD1;Flairwagon;Suzuki:Mazda:Flairwagon:YD1 [0-3.5 PC];Mazda;Suzuki;Flairwagon;2026-08;2018-01;2023-11;CBU;Suzuki-Hamamatsu;Japan;Japan/Korea;Suzuki-Hamamatsu;Japan;Japan/Korea;851904;85190394;13102204;120394;Unibody;Suzuki;71;1001204;100008652;LTR;PC;0-3.5;0-3.5 PC;A-Segment;Entry;A;MPV;1;Kei-Car;Entry;2;0;MHEV;13883;11936;10278;7702;7764;0;0;0;0;0;0;0;0;0;0;3369;3899;3653;2962;3080;1913;3643;3300;2937;2324;2296;2721;2152;1611;1845;2094;2701;2201;2170;692;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Japan/Korea;Japan;Japan;Kosai;Shizuoka Prefecture;Kosai;Kosai;Japan;Japan/Korea;Mazda;Mazda;Mazda;Suzuki;Suzuki;Suzuki;PK5;PK5;YDB;Flairwagon;Suzuki:Mazda:Flairwagon:YDB [0-3.5 PC];Mazda;Suzuki;Flairwagon;2026-06;2023-11;2029-12;CBU;Suzuki-Hamamatsu;Japan;Japan/Korea;Suzuki-Hamamatsu;Japan;Japan/Korea;852004;85200394;13102204;120394;Unibody;Suzuki;74;1007428;100002318;LTR;PC;0-3.5;0-3.5 PC;A-Segment;Entry;A;MPV;1;Kei-Car;Entry;2;2;MHEV;0;0;0;0;1162;15342;13415;12697;12044;10865;10095;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1162;3175;3608;4108;4451;3297;3217;3459;3442;3215;3014;3242;3226;2966;2997;3011;3070;2765;2662;2632;2806;2648;2413;2508;2526;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Japan/Korea;Japan;Japan;Kosai;Shizuoka Prefecture;Kosai;Kosai;Japan;Japan/Korea;Mazda;Mazda;Mazda;Suzuki;Suzuki;Suzuki;PK5;PK5;YW0;Flair;Suzuki:Mazda:Flair:YW0 [0-3.5 PC];Mazda;Suzuki;Flair;2026-06;2016-12;2031-06;CBU;Suzuki-Hamamatsu;Japan;Japan/Korea;Suzuki-Hamamatsu;Japan;Japan/Korea;1035204;103520394;13102204;120394;Unibody;Suzuki;175;1000647;100008189;LTR;PC;0-3.5;0-3.5 PC;A-Segment;Entry;A;MPV;1;Kei-Car;Entry;2;2;MHEV;5780;6000;4910;3606;3894;3307;2615;2411;1857;1770;2147;2023;869;0;0;2167;1648;1163;802;1940;1117;1550;1393;1604;1124;1017;1165;1018;936;814;838;1204;952;763;975;734;781;857;935;634;626;681;674;612;578;597;624;458;462;464;473;451;434;428;457;567;516;531;533;551;497;494;481;456;413;0;0;0;0;0;0;0;0;0;0
Japan/Korea;Japan;Japan;Kosai;Shizuoka Prefecture;Kosai;Kosai;Japan;Japan/Korea;Mazda;Mazda;Mazda;Suzuki;Suzuki;Suzuki;PK5(2);PK5(2);Y6L(2);Carol;Suzuki:Mazda:Carol:Y6L(2) [0-3.5 PC];Mazda;Suzuki;Carol;2026-08;2031-04;2038-03;CBU;Suzuki-Hamamatsu;Japan;Japan/Korea;Suzuki-Hamamatsu;Japan;Japan/Korea;1035004;103500394;13125904;120394;Unibody;Suzuki;84;1009668;100005325;Car;PC;0-3.5;0-3.5 PC;A-Segment;Entry;A;Car;1;Kei-Car;Entry;0;2;HEV;0;0;0;0;0;0;0;0;0;0;0;0;0;891;741;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;254;220;212;205;202;179;179;181
Japan/Korea;Japan;Japan;Kosai;Shizuoka Prefecture;Kosai;Kosai;Japan;Japan/Korea;Mazda;Mazda;Mazda;Suzuki;Suzuki;Suzuki;PK5(2);PK5(2);Y6L(2);Carol;Suzuki:Mazda:Carol:Y6L(2) [0-3.5 PC];Mazda;Suzuki;Carol;2026-08;2031-04;2038-03;CBU;Suzuki-Hamamatsu;Japan;Japan/Korea;Suzuki-Hamamatsu;Japan;Japan/Korea;1035004;103500394;13125904;120394;Unibody;Suzuki;84;1009668;100005325;Car;PC;0-3.5;0-3.5 PC;A-Segment;Entry;A;Car;1;Kei-Car;Entry;0;2;MHEV;0;0;0;0;0;0;0;0;0;0;0;0;4132;3559;2967;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1387;1390;1355;1016;878;845;820;808;717;718;724
Japan/Korea;Japan;Japan;Kosai;Shizuoka Prefecture;Kosai;Kosai;Japan;Japan/Korea;Mazda;Mazda;Mazda;Suzuki;Suzuki;Suzuki;PK5(2);PK5(2);YDC;Flairwagon;Suzuki:Mazda:Flairwagon:YDC [0-3.5 PC];Mazda;Suzuki;Flairwagon;2026-08;2030-01;2035-12;CBU;Suzuki-Hamamatsu;Japan;Japan/Korea;Suzuki-Hamamatsu;Japan;Japan/Korea;3506404;350640394;13125904;120394;Unibody;Suzuki;72;1006963;100002055;LTR;PC;0-3.5;0-3.5 PC;A-Segment;Entry;A;MPV;1;Kei-Car;Entry;0;2;BEV;0;0;0;0;0;0;0;0;0;0;0;869;689;625;484;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;233;211;214;211;191;169;166;163;173;154;151;147;132;117;117;118
Japan/Korea;Japan;Japan;Kosai;Shizuoka Prefecture;Kosai;Kosai;Japan;Japan/Korea;Mazda;Mazda;Mazda;Suzuki;Suzuki;Suzuki;PK5(2);PK5(2);YDC;Flairwagon;Suzuki:Mazda:Flairwagon:YDC [0-3.5 PC];Mazda;Suzuki;Flairwagon;2026-08;2030-01;2035-12;CBU;Suzuki-Hamamatsu;Japan;Japan/Korea;Suzuki-Hamamatsu;Japan;Japan/Korea;3506404;350640394;13125904;120394;Unibody;Suzuki;72;1006963;100002055;LTR;PC;0-3.5;0-3.5 PC;A-Segment;Entry;A;MPV;1;Kei-Car;Entry;0;2;HEV;0;0;0;0;0;0;0;0;0;0;0;6267;5493;4858;4160;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1678;1520;1545;1524;1520;1345;1327;1301;1347;1193;1172;1146;1133;1007;1008;1012
Japan/Korea;Japan;Japan;Kosai;Shizuoka Prefecture;Kosai;Kosai;Japan;Japan/Korea;Mazda;Mazda;Mazda;Suzuki;Suzuki;Suzuki;PK5(2);PK5(2);YDC;Flairwagon;Suzuki:Mazda:Flairwagon:YDC [0-3.5 PC];Mazda;Suzuki;Flairwagon;2026-08;2030-01;2035-12;CBU;Suzuki-Hamamatsu;Japan;Japan/Korea;Suzuki-Hamamatsu;Japan;Japan/Korea;3506404;350640394;13125904;120394;Unibody;Suzuki;72;1006963;100002055;LTR;PC;0-3.5;0-3.5 PC;A-Segment;Entry;A;MPV;1;Kei-Car;Entry;0;2;MHEV;0;0;0;0;0;0;0;0;0;0;0;6430;5708;4597;3987;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1722;1560;1585;1563;1580;1397;1379;1352;1275;1129;1109;1084;1086;965;966;970
Japan/Korea;Japan;Japan;Kosai;Shizuoka Prefecture;Kosai;Kosai;Japan;Japan/Korea;Mazda;Mazda;Mazda;Suzuki;Suzuki;Suzuki;PK5(2);PK5(2);YGC;Flair Crossover;Suzuki:Mazda:Flair Crossover:YGC [0-3.5 PC];Mazda;Suzuki;Flair Crossover;2026-08;2029-04;2035-03;CBU;Suzuki-Hamamatsu;Japan;Japan/Korea;Suzuki-Hamamatsu;Japan;Japan/Korea;3584604;358460394;13125904;120394;Unibody;Suzuki;72;1005644;100001167;LTR;PC;0-3.5;0-3.5 PC;A-Segment;Entry;A;SUV;1;Kei-Car;Entry;2;2;HEV;0;0;0;0;0;0;0;0;0;0;0;0;1612;1509;1300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;454;394;384;380;413;372;367;357;359;315;313;313
Japan/Korea;Japan;Japan;Kosai;Shizuoka Prefecture;Kosai;Kosai;Japan;Japan/Korea;Mazda;Mazda;Mazda;Suzuki;Suzuki;Suzuki;PK5(2);PK5(2);YGC;Flair Crossover;Suzuki:Mazda:Flair Crossover:YGC [0-3.5 PC];Mazda;Suzuki;Flair Crossover;2026-08;2029-04;2035-03;CBU;Suzuki-Hamamatsu;Japan;Japan/Korea;Suzuki-Hamamatsu;Japan;Japan/Korea;3584604;358460394;13125904;120394;Unibody;Suzuki;72;1005644;100001167;LTR;PC;0-3.5;0-3.5 PC;A-Segment;Entry;A;SUV;1;Kei-Car;Entry;2;2;MHEV;0;0;0;0;0;0;0;0;0;0;5453;7108;4142;3522;2893;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1763;1829;1861;1921;1747;1748;1692;1168;1012;986;976;965;868;856;833;798;702;697;696
Japan/Korea;Japan;Japan;Kosai;Shizuoka Prefecture;Kosai;Kosai;Japan;Japan/Korea;Mazda;Mazda;Mazda;Suzuki;Suzuki;Suzuki;PK5(2);PK5(2);YW0(2);Flair;Suzuki:Mazda:Flair:YW0(2) [0-3.5 PC];Mazda;Suzuki;Flair;2026-08;2031-07;2038-06;CBU;Suzuki-Hamamatsu;Japan;Japan/Korea;Suzuki-Hamamatsu;Japan;Japan/Korea;3585404;358540394;13125904;120394;Unibody;Suzuki;84;1008840;100004818;LTR;PC;0-3.5;0-3.5 PC;A-Segment;Entry;A;MPV;1;Kei-Car;Entry;0;2;HEV;0;0;0;0;0;0;0;0;0;0;0;0;0;1547;1355;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;400;377;391;379;379;327;324;325
Japan/Korea;Japan;Japan;Kosai;Shizuoka Prefecture;Kosai;Kosai;Japan;Japan/Korea;Mazda;Mazda;Mazda;Suzuki;Suzuki;Suzuki;PK5(2);PK5(2);YW0(2);Flair;Suzuki:Mazda:Flair:YW0(2) [0-3.5 PC];Mazda;Suzuki;Flair;2026-08;2031-07;2038-06;CBU;Suzuki-Hamamatsu;Japan;Japan/Korea;Suzuki-Hamamatsu;Japan;Japan/Korea;3585404;358540394;13125904;120394;Unibody;Suzuki;84;1008840;100004818;LTR;PC;0-3.5;0-3.5 PC;A-Segment;Entry;A;MPV;1;Kei-Car;Entry;0;2;MHEV;0;0;0;0;0;0;0;0;0;0;0;0;2055;3142;2571;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1010;1045;812;766;795;769;720;620;615;616
Japan/Korea;Japan;Japan;Kosai;Shizuoka Prefecture;Kosai;Kosai;Japan;Japan/Korea;Mazda;Mazda;Mazda;Suzuki;Suzuki;Suzuki;YG;YG;YMA;Flair Crossover;Suzuki:Mazda:Flair Crossover:YMA [0-3.5 PC];Mazda;Suzuki;Flair Crossover;2026-08;2014-01;2019-12;CBU;Suzuki-Hamamatsu;Japan;Japan/Korea;Suzuki-Hamamatsu;Japan;Japan/Korea;1101604;110160394;13084804;120394;Unibody;Suzuki;72;1005012;100012059;LTR;PC;0-3.5;0-3.5 PC;A-Segment;Entry;A;SUV;1;Kei-Car;Entry;2;0;MHEV;2803;0;0;0;0;0;0;0;0;0;0;0;0;0;0;950;734;635;484;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Japan/Korea;Japan;Japan;Kosai;Shizuoka Prefecture;Kosai;Kosai;Japan;Japan/Korea;Suzuki;Suzuki;Suzuki;Suzuki;Suzuki;Suzuki;KEV;KEV;YP9;e-Sky;Suzuki:Suzuki:e-Sky:YP9 [0-3.5 PC];Suzuki;Suzuki;e-Sky;2026-08;2026-10;2032-09;CBU;Suzuki-Hamamatsu;Japan;Japan/Korea;Suzuki-Gurgaon;India;South Asia;3056704;305670394;13214704;120394;Unibody;Suzuki;72;100045867;100052135;LTR;PC;0-3.5;0-3.5 PC;A-Segment;Entry;A;Car;1;Kei-Car;Mid;2;3;BEV;0;0;0;0;0;0;0;4973;12453;8105;7399;6770;5645;3157;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4973;3067;3098;3113;3175;2436;1935;1807;1927;1965;1785;1828;1821;1850;1655;1646;1619;1604;1413;1350;1278;1169;1008;980;0;0;0;0;0
Japan/Korea;Japan;Japan;Kosai;Shizuoka Prefecture;Kosai;Kosai;Japan;Japan/Korea;Suzuki;Suzuki;Suzuki;Suzuki;Suzuki;Suzuki;KEV;KEV;YP9(2);e-Sky;Suzuki:Suzuki:e-Sky:YP9(2) [0-3.5 PC];Suzuki;Suzuki;e-Sky;2026-08;2032-10;2038-09;CBU;Suzuki-Hamamatsu;Japan;Japan/Korea;Suzuki-Gurgaon;India;South Asia;3056804;305680394;13214704;120394;Unibody;Suzuki;72;100045868;100052136;LTR;PC;0-3.5;0-3.5 PC;A-Segment;Entry;A;Car;1;Kei-Car;Mid;0;3;BEV;0;0;0;0;0;0;0;0;0;0;0;0;0;3401;6708;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3401;2478;1635;1308;1287
Japan/Korea;Japan;Japan;Kosai;Shizuoka Prefecture;Kosai;Kosai;Japan;Japan/Korea;Suzuki;Suzuki;Suzuki;Suzuki;Suzuki;Suzuki;KEV;KEV;YPA;A-Hatch EV;Suzuki:Suzuki:A-Hatch EV:YPA [0-3.5 PC];Suzuki;Suzuki;A-Hatch EV;2026-08;2027-02;2033-03;CBU;Suzuki-Hamamatsu;Japan;Japan/Korea;Suzuki-Hamamatsu;Japan;Japan/Korea;3529704;352970394;13214704;120394;Unibody;Suzuki;74;100052064;100060703;Car;PC;0-3.5;0-3.5 PC;A-Segment;Entry;A;Car;1;Kei-Car;Mid;2;2;BEV;0;0;0;0;0;0;0;0;19819;26317;25142;24754;24072;23754;5217;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2092;5609;6000;6118;6699;6450;6374;6794;6610;6019;6239;6274;6545;5944;6129;6136;6341;5747;5947;6037;6398;5820;5882;5654;5217;0;0;0
Japan/Korea;Japan;Japan;Kosai;Shizuoka Prefecture;Kosai;Kosai;Japan;Japan/Korea;Suzuki;Suzuki;Suzuki;Suzuki;Suzuki;Suzuki;KEV;KEV;YPA(2);A-Hatch EV;Suzuki:Suzuki:A-Hatch EV:YPA(2) [0-3.5 PC];Suzuki;Suzuki;A-Hatch EV;2026-08;2033-04;2039-03;CBU;Suzuki-Hamamatsu;Japan;Japan/Korea;Suzuki-Gurgaon;India;South Asia;3530404;353040394;13214704;120394;Unibody;Suzuki;72;100052071;100060710;Car;PC;0-3.5;0-3.5 PC;A-Segment;Entry;A;Car;1;Kei-Car;Mid;0;2;BEV;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22461;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6950;7533;7978
Japan/Korea;Japan;Japan;Kosai;Shizuoka Prefecture;Kosai;Kosai;Japan;Japan/Korea;Suzuki;Suzuki;Suzuki;Suzuki;Suzuki;Suzuki;PK5;PK5;Y2R;Hustler;Suzuki:Suzuki:Hustler:Y2R [0-3.5 PC];Suzuki;Suzuki;Hustler;2026-06;2019-12;2029-03;CBU;Suzuki-Hamamatsu;Japan;Japan/Korea;Suzuki-Hamamatsu;Japan;Japan/Korea;932804;93280394;13102204;120394;Unibody;Suzuki;112;1004241;100012206;LTR;PC;0-3.5;0-3.5 PC;A-Segment;Entry;A;SUV;1;Kei-Car;Entry;1;0;MHEV;575;84657;91539;72266;91395;94872;88447;90638;88638;84557;22512;0;0;0;0;0;0;0;575;19540;16747;23845;24525;24903;21170;18342;27124;17947;17544;16690;20085;17018;17711;27119;29547;24722;21176;22741;26233;21089;23960;21864;21534;22757;22471;23256;22154;21832;22050;22160;22596;21521;20723;20481;21832;22512;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Japan/Korea;Japan;Japan;Kosai;Shizuoka Prefecture;Kosai;Kosai;Japan;Japan/Korea;Suzuki;Suzuki;Suzuki;Suzuki;Suzuki;Suzuki;PK5;PK5;Y3J;Alto;Suzuki:Suzuki:Alto:Y3J [0-3.5 PC];Suzuki;Suzuki;Alto;2026-08;2014-12;2021-11;CBU;Suzuki-Hamamatsu;Japan;Japan/Korea;Suzuki-Hamamatsu;Japan;Japan/Korea;933004;93300394;13102204;120394;Unibody;Suzuki;84;1005894;100001322;Car;PC;0-3.5;0-3.5 PC;A-Segment;Entry;A;Car;1;Kei-Car;Entry;2;0;ICE;51778;45793;40226;0;0;0;0;0;0;0;0;0;0;0;0;13717;11067;10781;16213;11521;6588;13936;13748;9503;11457;11131;8135;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
